payment_id,account_id,borrower_id,event_at,payment_reference,amount,payment_status,payment_method,provider_id,audited_recovery,rejection_reason
PAYMENT0002479,ACC0003852,BRW0001286,2026-06-05 15:54:42,TXN0000058035,124577.92,REVERSED,NACH,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0019156,ACC0004736,BRW0004829,2026-06-05 16:13:22,TXN0000048741,54361.12,SUCCESS,CASH,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0009879,ACC0029357,BRW0001402,2026-06-05 16:15:48,TXN0000051786,49637.77,SUCCESS,NETBANKING,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0022712,ACC0001895,BRW0006471,2026-06-05 16:35:43,TXN0000035177,60503.66,FAILED,UPI,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0007880,ACC0009191,BRW0003166,2026-06-05 18:24:11,TXN0000051803,45518.1,SUCCESS,UPI,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0012894,ACC0020637,BRW0007675,2026-06-05 19:03:36,TXN0000001481,61450.92,PENDING,CASH,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0023208,ACC0000938,BRW0001702,2026-06-05 19:11:29,TXN0000020452,61860.53,SUCCESS,CASH,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0024919,ACC0014301,BRW0010017,2026-06-05 19:17:05,TXN0000016260,127648.17,SUCCESS,CARD,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0014594,ACC0006855,BRW0006081,2026-06-05 19:26:38,TXN0000024636,116593.69,PENDING,UPI,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0002831,ACC0029139,BRW0008115,2026-06-05 20:31:28,TXN0000037270,14542.5,SUCCESS,NACH,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0023676,ACC0014936,BRW0004722,2026-06-05 20:39:26,TXN0000040895,87499.52,PENDING,NACH,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0014731,ACC0008844,BRW0004904,2026-06-05 20:40:38,TXN0000065952,83344.65,PENDING,CARD,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0003795,ACC0000696,BRW0007705,2026-06-05 21:10:38,TXN0000013957,21582.13,FAILED,UPI,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0015641,ACC0020861,BRW0011529,2026-06-05 22:57:00,TXN0000024093,65525.77,SUCCESS,CASH,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0008989,ACC0016205,BRW0011196,2026-06-05 22:57:31,TXN0000046817,73252.03,FAILED,NACH,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0005796,ACC0020499,BRW0000731,2026-06-05 23:13:14,TXN0000032625,116268.72,PENDING,UPI,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0015588,ACC0023752,BRW0004924,2026-06-05 23:28:02,TXN0000034585,140644.35,FAILED,CARD,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0012596,ACC0022927,BRW0000722,2026-06-06 00:09:07,TXN0000040458,125832.6,FAILED,CARD,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0000372,ACC0015614,BRW0006327,2026-06-06 01:02:52,TXN0000017350,29711.57,SUCCESS,NACH,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0019244,ACC0023288,BRW0009788,2026-06-06 01:15:05,TXN0000019499,72338.43,SUCCESS,NETBANKING,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0021668,ACC0028358,BRW0011681,2026-06-06 01:18:26,TXN0000056752,4197.7,SUCCESS,NACH,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0024535,ACC0014189,BRW0011654,2026-06-06 01:43:27,TXN0000067501,102126.8,PENDING,NACH,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0017617,ACC0029671,BRW0008283,2026-06-06 02:40:55,TXN0000031340,138626.39,SUCCESS,UPI,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0005249,ACC0004326,BRW0005112,2026-06-06 02:53:46,TXN0000003112,28133.55,SUCCESS,NETBANKING,VND0000001,0,AMBIGUOUS_REFERENCE
PAYMENT0019657,ACC0028742,BRW0005683,2026-06-06 03:20:25,TXN0000028199,29799.36,SUCCESS,CASH,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0002192,ACC0023235,BRW0011109,2026-06-06 03:56:19,TXN0000066432,149793.14,SUCCESS,CARD,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0005683,ACC0023848,BRW0009556,2026-06-06 04:04:40,TXN0000059303,78301.8,PENDING,CARD,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0016481,ACC0020606,BRW0000373,2026-06-06 04:16:46,TXN0000058790,61829.99,PENDING,NETBANKING,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0010954,ACC0020509,BRW0001612,2026-06-06 05:48:27,TXN0000050994,106342.55,SUCCESS,NACH,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0007447,ACC0014740,BRW0009903,2026-06-06 06:20:11,TXN0000066545,61721.51,FAILED,NETBANKING,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0000876,ACC0025564,BRW0004867,2026-06-06 06:56:54,TXN0000012561,13260.49,PENDING,CARD,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0024301,ACC0001913,BRW0007271,2026-06-06 07:37:05,TXN0000057866,66198.04,REVERSED,NETBANKING,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0020721,ACC0018824,BRW0002713,2026-06-06 08:55:05,TXN0000023854,86650.17,SUCCESS,UPI,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0010401,ACC0020530,BRW0005732,2026-06-06 09:03:29,TXN0000049322,77912.2,FAILED,CARD,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0000055,ACC0027754,BRW0006092,2026-06-06 09:04:27,TXN0000022884,13040.92,SUCCESS,NETBANKING,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0014296,ACC0028042,BRW0004372,2026-06-06 09:55:57,TXN0000033518,120920.45,FAILED,UPI,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0010614,ACC0027401,BRW0006497,2026-06-06 10:19:16,TXN0000061632,63416.28,PENDING,NACH,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0019740,ACC0004573,BRW0008103,2026-06-06 10:27:52,TXN0000030964,93325.15,FAILED,CARD,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0022161,ACC0017909,BRW0001999,2026-06-06 10:40:57,TXN0000026582,56872.03,SUCCESS,UPI,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0003692,ACC0002326,BRW0010922,2026-06-06 10:44:58,TXN0000026623,8814.66,SUCCESS,NACH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0014200,ACC0019301,BRW0001266,2026-06-06 10:46:58,TXN0000009277,133039.98,SUCCESS,UPI,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0000900,ACC0013817,BRW0002414,2026-06-06 10:57:25,TXN0000027954,2538.01,SUCCESS,CASH,VND0000007,0,AMBIGUOUS_REFERENCE
PAYMENT0021304,ACC0013341,BRW0005592,2026-06-06 11:01:38,TXN0000010469,98749.34,SUCCESS,NETBANKING,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0021971,ACC0024404,BRW0002481,2026-06-06 11:08:52,TXN0000060149,6282.49,FAILED,NACH,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0002442,ACC0011018,BRW0002453,2026-06-06 11:29:14,TXN0000041689,103951.29,REVERSED,CARD,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0006680,ACC0000378,BRW0000492,2026-06-06 12:57:05,TXN0000049234,60880.88,REVERSED,UPI,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0006204,ACC0017680,BRW0009303,2026-06-06 13:04:15,TXN0000027476,127508.48,SUCCESS,CASH,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0009512,ACC0000671,BRW0010766,2026-06-06 13:10:59,TXN0000004446,129752.05,FAILED,CARD,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0008999,ACC0012297,BRW0001204,2026-06-06 13:32:04,TXN0000028867,62400.72,SUCCESS,CARD,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0018965,ACC0007958,BRW0005852,2026-06-06 13:40:27,TXN0000034765,70974.54,FAILED,NACH,VND0000004,0,NON_SUCCESS_STATUS
PAYMENT0015012,ACC0025158,BRW0009806,2026-06-06 14:13:15,TXN0000029912,144430.88,PENDING,CASH,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0011987,ACC0007000,BRW0003006,2026-06-06 14:37:09,TXN0000004784,104667.79,SUCCESS,NACH,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0018287,ACC0005767,BRW0011218,2026-06-06 14:37:16,TXN0000043101,79056.19,REVERSED,CASH,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0020890,ACC0018396,BRW0006924,2026-06-06 15:12:31,TXN0000018721,43994.02,PENDING,NACH,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0023206,ACC0027017,BRW0008075,2026-06-06 15:14:48,TXN0000055764,54972.84,SUCCESS,NETBANKING,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0017535,ACC0010917,BRW0011971,2026-06-06 15:18:08,TXN0000068408,111250.29,SUCCESS,CASH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0021511,ACC0014480,BRW0006679,2026-06-06 15:44:50,TXN0000007674,121474.23,SUCCESS,CASH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0021565,ACC0013152,BRW0000666,2026-06-06 16:09:11,TXN0000020731,59278.68,FAILED,NETBANKING,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0007867,ACC0015316,BRW0002023,2026-06-06 16:57:44,TXN0000063537,56364.93,FAILED,CASH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0017088,ACC0023365,BRW0006311,2026-06-06 18:28:52,TXN0000019776,111172.38,SUCCESS,CASH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0014397,ACC0011841,BRW0008318,2026-06-06 18:54:53,TXN0000005242,83283.22,SUCCESS,NETBANKING,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0020745,ACC0019590,BRW0007339,2026-06-06 19:56:06,TXN0000058828,93342.66,SUCCESS,NETBANKING,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0012363,ACC0018476,BRW0004123,2026-06-06 20:07:46,TXN0000064237,39199.88,REVERSED,UPI,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0012816,ACC0024211,BRW0006724,2026-06-06 20:10:27,TXN0000067793,33125.85,FAILED,NETBANKING,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0005907,ACC0011252,BRW0004168,2026-06-06 20:56:28,TXN0000063302,15912.0,REVERSED,CARD,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0022759,ACC0021181,BRW0004864,2026-06-06 21:04:00,TXN0000018864,36747.68,PENDING,UPI,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0015822,ACC0022659,BRW0001526,2026-06-06 21:33:53,TXN0000002483,131983.3,FAILED,NETBANKING,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0024852,ACC0024115,BRW0006538,2026-06-06 23:09:43,TXN0000019104,41320.35,SUCCESS,NETBANKING,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0024249,ACC0009854,BRW0008995,2026-06-06 23:23:17,TXN0000037162,90046.37,SUCCESS,NACH,VND0000009,0,AMBIGUOUS_REFERENCE
PAYMENT0023600,ACC0005832,BRW0010215,2026-06-06 23:28:26,TXN0000069655,86870.79,FAILED,NETBANKING,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0002210,ACC0025110,BRW0007974,2026-06-06 23:49:14,TXN0000050553,107257.81,FAILED,NACH,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0004773,ACC0002415,BRW0008042,2026-06-06 23:58:09,TXN0000036828,126982.25,SUCCESS,UPI,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0008322,ACC0022002,BRW0003099,2026-06-07 00:05:03,TXN0000037198,144868.69,SUCCESS,NETBANKING,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0004269,ACC0017318,BRW0008907,2026-06-07 00:54:44,TXN0000014613,86171.95,SUCCESS,UPI,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0001965,ACC0002772,BRW0002005,2026-06-07 01:19:49,TXN0000062643,4971.37,SUCCESS,UPI,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0023938,ACC0004680,BRW0001916,2026-06-07 01:41:48,TXN0000063679,125063.45,FAILED,UPI,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0023630,ACC0012546,BRW0001475,2026-06-07 02:16:25,TXN0000006932,104669.27,SUCCESS,NETBANKING,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0008680,ACC0024048,BRW0006802,2026-06-07 02:23:12,TXN0000016654,35578.67,REVERSED,UPI,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0019858,ACC0015255,BRW0005629,2026-06-07 02:24:12,TXN0000010254,32980.66,PENDING,NETBANKING,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0006336,ACC0028587,BRW0007152,2026-06-07 02:59:26,TXN0000010060,127716.41,FAILED,NETBANKING,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0024044,ACC0022961,BRW0002968,2026-06-07 03:02:19,TXN0000065693,129155.54,PENDING,CASH,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0000974,ACC0012713,BRW0010544,2026-06-07 03:44:11,TXN0000040326,11085.23,SUCCESS,NACH,VND0000006,0,AMBIGUOUS_REFERENCE
PAYMENT0005284,ACC0029513,BRW0007091,2026-06-07 04:05:26,TXN0000067763,71377.03,FAILED,NETBANKING,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0016086,ACC0019072,BRW0002540,2026-06-07 04:23:42,TXN0000067151,72009.18,FAILED,CASH,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0018685,ACC0011860,BRW0011685,2026-06-07 04:39:42,TXN0000009604,52926.78,SUCCESS,CARD,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0011717,ACC0026807,BRW0007528,2026-06-07 04:41:48,TXN0000011320,50859.6,PENDING,NETBANKING,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0008563,ACC0004146,BRW0001538,2026-06-07 04:59:14,TXN0000045753,9472.08,FAILED,NETBANKING,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0023054,ACC0011800,BRW0010352,2026-06-07 05:42:29,TXN0000004811,137163.14,PENDING,CARD,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0024590,ACC0000725,BRW0009897,2026-06-07 06:04:16,TXN0000036027,88099.11,FAILED,CARD,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0009543,ACC0008901,BRW0010301,2026-06-07 06:12:48,TXN0000048479,115937.55,FAILED,UPI,VND0000006,0,NON_SUCCESS_STATUS
PAYMENT0020491,ACC0002722,BRW0003567,2026-06-07 06:23:28,TXN0000022906,49117.54,PENDING,UPI,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0000609,ACC0029746,BRW0005296,2026-06-07 06:29:03,TXN0000019909,137321.14,SUCCESS,NETBANKING,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0006550,ACC0021624,BRW0011601,2026-06-07 07:12:59,TXN0000036345,11807.14,PENDING,UPI,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0018457,ACC0013595,BRW0006713,2026-06-07 07:13:36,TXN0000027693,74861.65,SUCCESS,CARD,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0008421,ACC0027749,BRW0011962,2026-06-07 07:24:21,TXN0000068270,36728.68,FAILED,CARD,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0006829,ACC0007547,BRW0003744,2026-06-07 07:33:12,TXN0000049902,143242.28,REVERSED,CARD,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0004638,ACC0018653,BRW0006340,2026-06-07 08:00:11,TXN0000050518,14559.17,FAILED,NACH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0001757,ACC0023207,BRW0010234,2026-06-07 08:14:34,TXN0000055227,131230.72,FAILED,NETBANKING,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0006533,ACC0028361,BRW0011268,2026-06-07 08:44:01,TXN0000037362,41153.72,SUCCESS,CARD,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0001828,ACC0010828,BRW0007890,2026-06-07 09:01:22,TXN0000056550,121745.02,FAILED,NETBANKING,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0023549,ACC0010703,BRW0007731,2026-06-07 10:00:40,TXN0000059667,29051.32,SUCCESS,CARD,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0021707,ACC0007855,BRW0003910,2026-06-07 10:54:30,TXN0000021337,139645.87,FAILED,NACH,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0021500,ACC0023470,BRW0002101,2026-06-07 10:58:25,TXN0000001278,72137.28,SUCCESS,NETBANKING,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0001465,ACC0026048,BRW0004150,2026-06-07 11:02:50,TXN0000041475,24450.53,REVERSED,CARD,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0016027,ACC0013533,BRW0004555,2026-06-07 11:30:46,TXN0000025313,62416.58,SUCCESS,CARD,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0012406,ACC0028361,BRW0008345,2026-06-07 11:34:27,TXN0000037278,89244.2,PENDING,NACH,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0011760,ACC0019712,BRW0004632,2026-06-07 11:36:22,TXN0000000461,133307.09,PENDING,UPI,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0020225,ACC0004620,BRW0004095,2026-06-07 12:01:45,TXN0000056799,54478.58,SUCCESS,NETBANKING,VND0000004,0,AMBIGUOUS_REFERENCE
PAYMENT0019354,ACC0018359,BRW0001762,2026-06-07 12:15:47,TXN0000059235,101674.46,SUCCESS,NETBANKING,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0003895,ACC0000155,BRW0005138,2026-06-07 13:06:57,TXN0000053507,147919.65,REVERSED,NETBANKING,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0007635,ACC0022866,BRW0000255,2026-06-07 13:21:50,TXN0000065113,33010.5,SUCCESS,CARD,VND0000014,0,AMBIGUOUS_REFERENCE
PAYMENT0021200,ACC0027890,BRW0008672,2026-06-07 13:28:14,TXN0000037195,7234.7,SUCCESS,CARD,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0005890,ACC0001248,BRW0006073,2026-06-07 13:58:33,TXN0000055034,59417.73,PENDING,UPI,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0019503,ACC0008849,BRW0011066,2026-06-07 14:23:15,TXN0000017681,87179.89,SUCCESS,NACH,VND0000007,0,AMBIGUOUS_REFERENCE
PAYMENT0022288,ACC0012831,BRW0002438,2026-06-07 14:30:00,TXN0000059324,31641.92,PENDING,UPI,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0001997,ACC0011961,BRW0002287,2026-06-07 14:59:32,TXN0000069363,137139.98,SUCCESS,NETBANKING,VND0000007,0,AMBIGUOUS_REFERENCE
PAYMENT0010167,ACC0022550,BRW0009315,2026-06-07 15:17:29,TXN0000019440,132784.37,FAILED,CARD,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0012576,ACC0008900,BRW0009967,2026-06-07 15:48:19,TXN0000007480,72418.56,PENDING,CARD,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0008942,ACC0012993,BRW0003161,2026-06-07 16:24:53,TXN0000017102,25936.42,SUCCESS,UPI,VND0000007,0,AMBIGUOUS_REFERENCE
PAYMENT0009309,ACC0012573,BRW0002497,2026-06-07 16:46:18,TXN0000028133,124585.82,FAILED,NETBANKING,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0015916,ACC0013354,BRW0007002,2026-06-07 16:53:07,TXN0000011460,54792.29,REVERSED,CASH,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0002763,ACC0022128,BRW0004493,2026-06-07 17:04:28,TXN0000008103,23160.96,PENDING,UPI,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0016348,ACC0010127,BRW0003450,2026-06-07 17:32:32,TXN0000051970,77361.94,SUCCESS,NACH,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0019786,ACC0019073,BRW0003568,2026-06-07 18:44:17,TXN0000054754,117279.84,PENDING,UPI,VND0000012,0,NON_SUCCESS_STATUS
PAYMENT0001954,ACC0023185,BRW0002401,2026-06-07 19:17:10,TXN0000041513,122786.22,PENDING,NETBANKING,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0001266,ACC0003988,BRW0005781,2026-06-07 19:21:14,TXN0000066536,45212.97,FAILED,CASH,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0018554,ACC0013266,BRW0001841,2026-06-07 19:29:13,TXN0000027063,940.5,FAILED,NACH,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0013845,ACC0007953,BRW0007767,2026-06-07 20:03:44,TXN0000022109,80787.76,PENDING,UPI,VND0000011,0,NON_SUCCESS_STATUS
PAYMENT0012148,ACC0028325,BRW0001866,2026-06-07 20:27:54,TXN0000039690,115365.63,FAILED,CARD,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0020555,ACC0004526,BRW0010120,2026-06-07 20:57:30,TXN0000063937,49806.15,FAILED,CARD,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0011707,ACC0023052,BRW0011428,2026-06-07 20:59:45,TXN0000058495,101721.06,SUCCESS,NACH,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0020994,ACC0007774,BRW0010074,2026-06-07 21:35:48,TXN0000037926,116866.43,SUCCESS,NACH,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0018498,ACC0005313,BRW0000273,2026-06-07 21:36:46,TXN0000057779,113863.77,PENDING,NETBANKING,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0001640,ACC0025889,BRW0003968,2026-06-07 21:39:29,TXN0000027249,95143.71,PENDING,CASH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0003657,ACC0021757,BRW0011945,2026-06-07 22:36:51,TXN0000003729,8303.55,FAILED,UPI,VND0000005,0,NON_SUCCESS_STATUS
PAYMENT0024995,ACC0018579,BRW0005111,2026-06-07 22:43:28,TXN0000016447,20681.99,REVERSED,CASH,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0002599,ACC0023048,BRW0008934,2026-06-07 22:47:22,TXN0000058703,60509.94,SUCCESS,CASH,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0015032,ACC0007036,BRW0004664,2026-06-08 01:34:41,TXN0000009915,141438.69,REVERSED,NACH,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0009454,ACC0017665,BRW0001963,2026-06-08 02:08:17,TXN0000028891,122008.25,SUCCESS,NETBANKING,VND0000002,0,AMBIGUOUS_REFERENCE
PAYMENT0004751,ACC0024045,BRW0009586,2026-06-08 02:16:37,TXN0000021928,55890.46,PENDING,UPI,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0018660,ACC0002720,BRW0003996,2026-06-08 02:26:33,TXN0000066727,72509.97,SUCCESS,CARD,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0009119,ACC0006431,BRW0004592,2026-06-08 03:03:03,TXN0000003178,111102.25,SUCCESS,CARD,VND0000003,0,AMBIGUOUS_REFERENCE
PAYMENT0003603,ACC0028014,BRW0006623,2026-06-08 03:04:11,TXN0000038123,41291.16,FAILED,NETBANKING,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0007408,ACC0025447,BRW0008516,2026-06-08 03:08:35,TXN0000038439,93952.75,PENDING,NACH,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0014854,ACC0027943,BRW0001577,2026-06-08 03:38:25,TXN0000018825,62077.38,FAILED,CASH,VND0000007,0,NON_SUCCESS_STATUS
PAYMENT0019542,ACC0013571,BRW0004867,2026-06-08 04:28:20,TXN0000026140,72224.97,FAILED,NETBANKING,VND0000013,0,NON_SUCCESS_STATUS
PAYMENT0017694,ACC0008155,BRW0000115,2026-06-08 04:33:58,TXN0000052751,117256.62,PENDING,NETBANKING,VND0000008,0,NON_SUCCESS_STATUS
PAYMENT0017468,ACC0028076,BRW0001714,2026-06-08 06:03:40,TXN0000014803,136537.18,SUCCESS,NACH,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0024984,ACC0010562,BRW0010964,2026-06-08 06:16:40,TXN0000057282,86014.08,FAILED,NACH,VND0000002,0,NON_SUCCESS_STATUS
PAYMENT0012538,ACC0019651,BRW0002708,2026-06-08 06:35:14,TXN0000065088,84934.6,SUCCESS,UPI,VND0000012,0,AMBIGUOUS_REFERENCE
PAYMENT0009546,ACC0012867,BRW0001603,2026-06-08 07:04:56,TXN0000010143,117902.54,PENDING,NACH,VND0000015,0,NON_SUCCESS_STATUS
PAYMENT0018693,ACC0007117,BRW0010377,2026-06-08 09:05:25,TXN0000010795,121349.34,FAILED,CARD,VND0000001,0,NON_SUCCESS_STATUS
PAYMENT0006429,ACC0019227,BRW0003710,2026-06-08 09:34:46,TXN0000053108,92769.8,SUCCESS,UPI,VND0000013,0,AMBIGUOUS_REFERENCE
PAYMENT0009831,ACC0008129,BRW0004412,2026-06-08 09:37:11,TXN0000031551,136140.06,SUCCESS,CARD,VND0000015,0,AMBIGUOUS_REFERENCE
PAYMENT0021367,ACC0016705,BRW0010197,2026-06-08 09:51:46,TXN0000048093,30664.23,PENDING,CASH,VND0000010,0,NON_SUCCESS_STATUS
PAYMENT0006702,ACC0008461,BRW0002069,2026-06-08 10:03:12,TXN0000061865,124958.43,SUCCESS,NACH,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0005831,ACC0025557,BRW0005304,2026-06-08 10:33:02,TXN0000019820,24659.78,SUCCESS,NETBANKING,VND0000008,0,AMBIGUOUS_REFERENCE
PAYMENT0024764,ACC0023013,BRW0006357,2026-06-08 10:33:20,TXN0000031943,31196.38,SUCCESS,CARD,VND0000005,0,AMBIGUOUS_REFERENCE
PAYMENT0007330,ACC0010509,BRW0006948,2026-06-08 11:01:22,TXN0000007061,5147.92,FAILED,NETBANKING,VND0000014,0,NON_SUCCESS_STATUS
PAYMENT0010909,ACC0026605,BRW0010159,2026-06-08 13:23:08,TXN0000026485,74523.94,FAILED,NACH,VND0000009,0,NON_SUCCESS_STATUS
PAYMENT0008586,ACC0017158,BRW0001272,2026-06-08 13:41:46,TXN0000016607,46944.89,SUCCESS,NETBANKING,VND0000011,0,AMBIGUOUS_REFERENCE
PAYMENT0005570,ACC0010921,BRW0004739,2026-06-08 14:04:44,TXN0000051897,6154.91,SUCCESS,NETBANKING,VND0000010,0,AMBIGUOUS_REFERENCE
PAYMENT0018846,ACC0011100,BRW0006121,2026-06-08 14:05:08,TXN0000036787,79905.91,FAILED,UPI,VND0000003,0,NON_SUCCESS_STATUS
PAYMENT0003307,ACC0006612,BRW0004902,2026-06-08 14:09:12,TXN0000014084,136708.6,REVERSED,NETBANKING,VND0000012,0,NON_SUCCESS_STATUS
